Temp,Press
355,100020
354,100016
354,100019
355,100020
355,100023
355,100020
355,100017
354,100022
354,100013
355,100017
354,100016
354,100022
355,100020
355,100020
355,100011
354,100010
355,100014
355,100017
355,100017
355,100011
355,100020
355,100014
354,100013
355,100017
355,100011
355,100014
355,100014
355,100014
355,100014
355,100017
355,100011
355,100014
355,100014
355,100020
355,100024
355,100011
355,100011
355,100011
355,100014
355,100024
355,100011
355,100015
355,100014
355,100017
355,100018
355,100017
355,100011
355,100015
355,100012
355,100015
355,100009
355,100009
355,100011
355,100015
355,100008
355,100018
355,100008
355,100018
355,100015
355,100015
355,100012
355,100015
355,100015
355,100015
355,100015
355,100015
355,100015
355,100016
355,100012
355,100012
355,100019
355,100015
355,100014
355,100015
355,100008
355,100009
355,100012
355,100015
355,100019
355,100012
355,100012
355,100012
355,100009
355,100015
355,100016
355,100013
355,100012
355,100009
355,100007
355,100019
355,100009
355,100006
355,100009
355,100009
355,100006
355,100006
355,100006
355,100006
355,100010
355,100013
355,100006
355,100006
355,100006
355,100016
355,100013
355,100010
355,100022
355,100010
355,100013
355,100016
355,100010
355,100013
355,100006
355,100010
355,100006
355,100014
355,100006
355,100016
355,100010
355,100024
355,100010
355,100010
355,100010
355,100010
355,100001
355,100013
355,100014
355,100013
355,100017
355,100014
355,100015
355,100012
355,100018
355,100018
355,100012
355,100014
355,100015
355,100011
355,100010
355,100014
355,100012
355,100015
355,100011
355,100015
355,100015
355,100012
355,100010
355,100021
355,100015
355,100018
355,100015
355,100012
355,100018
355,100015
355,100015
355,100019
355,100015
355,100016
355,100009
355,100012
355,100015
355,100015
355,100009
355,100015
355,100015
355,100012
355,100015
355,100016
355,100019
355,100019
355,100016
355,100016
355,100016
355,100016
355,100016
355,100016
355,100016
355,100016
355,100016
355,100019
355,100016
355,100016
355,100013
355,100013
355,100013
355,100013
355,100016
355,100010
355,100016
355,100016
355,100010
355,100010
355,100013
355,100019
355,100016
355,100016
355,100013
355,100013
355,100016
355,100022
355,100013
356,100017
355,100016
355,100007
355,100016
355,100022
355,100019
355,100010
355,100016
356,100017
355,100019
355,100013
355,100010
355,100007
355,100016
356,100020
356,100017
355,100010
355,100013
356,100008
356,100011
355,100010
356,100008
356,100014
356,100008
355,100010
356,100011
356,100014
356,100011
356,100011
356,100014
356,100011
356,100002
356,100005
356,100002
356,100005
356,100009
356,99996
356,100009
356,100006
356,100006
356,100009
356,100008
356,100012
356,100008
356,100005
356,100006
356,100003
356,100006
356,100002
356,100003
356,100006
356,100003
356,100002
356,100002
356,100016
356,100008
356,100000
356,100003
356,100009
356,100003
356,100003
356,100003
356,100009
356,100009
356,100003
356,100003
356,100010
356,100003
356,100003
356,100012
356,100003
356,100007
356,100006
356,100009
356,100006
356,100009
356,100007
356,100010
356,100004
356,100004
356,100010
356,100013
356,100007
356,100013
356,100006
356,100013
356,100010
356,100006
356,100007
356,100010
356,100013
356,100007
356,100013
356,100013
356,100010
356,100010
356,100001
356,100010
356,100010
356,100015
356,100011
356,100007
356,100008
356,100004
356,100007
356,100004
356,100007
356,100004
356,100012
356,100018
356,100004
356,100007
356,100011
356,100011
356,100011
356,100012
356,100008
356,100012
356,100015
356,100008
356,100009
356,100012
356,100008
356,100009
356,100009
356,100009
356,100009
356,100006
356,100009
356,100013
356,100006
356,100012
356,100012
356,100009
356,100012
356,100006
356,100012
356,100006
356,100012
356,100006
356,100006
356,100012
356,100012
356,100009
356,100006
356,100013
356,100013
356,100013
356,100003
356,100016
356,100012
356,100013
356,100016
356,100013
356,100006
356,100013
356,100017
356,100013
356,100011
356,100006
356,100013
356,100014
356,100017
356,100006
356,100016
356,100016
356,100017
356,100006
356,100014
356,100009
356,100009
356,100009
356,100006
356,100013
356,100011
356,100006
356,100006
356,100006
356,100011
356,100008
356,100014
356,100009
356,100014
356,100006
356,100011
356,100009
356,100011
356,100014
356,100009
356,100009
356,100008
356,100008
356,100011
356,100011
356,100011
356,100011
356,100008
356,100008
356,100008
356,100011
357,100015
356,100014
356,100005
357,100015
357,100015
356,100008
356,100008
357,100009
357,100009
356,100005
356,100005
357,100009
356,100008
357,100009
356,99999
357,100009
357,100009
357,100009
357,100006
357,100009
357,100006
357,100012
357,100006
357,100012
357,100006
357,100003
357,100009
357,100012
357,100012
357,100012
357,100012
357,100009
357,100012
357,100003
357,100006
357,100009
357,100006
357,100006
357,100016
357,100009
357,100006
357,100006
357,100003
357,100013
357,100019
357,100009
357,100009
357,100009
357,100003
357,100006
357,100009
357,100003
357,100016
357,100013
357,100003
357,100019
357,100013
357,100013
357,100016
357,100003
357,100006
357,100009
357,100013
357,100006
357,100003
357,100006
357,100016
357,100013
357,100019
357,100013
357,100016
357,100013
357,100013
357,100013
357,100016
357,100013
357,100016
357,100016
357,100010
357,100019
357,100013
357,100013
357,100016
357,100013
357,100016
357,100016
357,100014
357,100013
357,100014
357,100007
357,100013
357,100014
357,100013
357,100016
357,100024
357,100019
357,100018
357,100010
357,100017
357,100013
357,100016
357,100014
357,100015
357,100018
357,100018
357,100011
357,100018
357,100018
357,100018
357,100018
357,100013
357,100015
357,100010
357,100018
357,100018
357,100015
357,100018
357,100015
357,100018
357,100012
357,100009
357,100012
357,100012
357,100015
357,100021
357,100021
357,100009
357,100012
357,100018
357,100012
357,100009
357,100019
357,100012
357,100012
357,100015
357,100012
357,100015
357,100018
357,100013
357,100015
357,100009
357,100009
357,100012
357,100012
357,100016
357,100018
357,100015
357,100012
357,100012
357,100015
357,100019
357,100013
357,100016
357,100009
357,100015
357,100012
357,100012
357,100015
357,100006
357,100012
357,100019
357,100025
357,100019
357,100019
357,100009
357,100019
357,100022
357,100012
357,100019
357,100016
357,100016
357,100016
357,100016
357,100016
357,100016
357,100019
357,100013
357,100016
357,100013
357,100009
357,100019
357,100016
357,100009
357,100013
357,100016
357,100009
357,100019
357,100016
357,100017
357,100019
357,100020
357,100019
357,100020
357,100016
357,100017
357,100020
357,100016
357,100019
357,100016
357,100020
357,100020
357,100017
357,100014
357,100013
357,100016
357,100016
357,100013
358,100024
357,100017
357,100017
358,100024
358,100018
357,100017
357,100017
357,100010
357,100007
357,100013
357,100016
357,100017
358,100018
357,100011
357,100017
358,100015
358,100015
358,100018
358,100012
358,100015
358,100012
358,100015
357,100013
358,100018
358,100015
358,100018
358,100015
358,100021
358,100012
358,100015
357,100014
358,100015
358,100015
358,100015
358,100012
358,100019
358,100012
358,100019
358,100018
358,100018
358,100019
358,100021
358,100018
358,100022
358,100012
358,100025
358,100022
358,100019
358,100019
358,100016
358,100019
358,100016
358,100015
358,100012
358,100016
358,100019
358,100019
358,100019
358,100016
358,100019
358,100016
358,100016
358,100019
358,100019
358,100016
358,100022
358,100019
358,100012
358,100016
358,100016
358,100019
358,100016
358,100022
358,100019
358,100016
358,100016
358,100019
358,100013
358,100016
358,100019
358,100019
358,100013
358,100016
358,100016
358,100016
358,100022
358,100019
358,100016
358,100016
358,100017
358,100024
358,100017
358,100016
358,100016
358,100017
358,100016
358,100019
358,100020
358,100016
358,100013
358,100016
358,100019
358,100019
358,100018
358,100013
358,100016
358,100020
358,100014
358,100021
358,100020
358,100021
358,100020
358,100018
358,100018
358,100011
358,100020
358,100014
358,100018
358,100023
358,100018
358,100017
358,100014
358,100018
358,100011
358,100013
358,100021
358,100020
358,100017
358,100018
358,100018
358,100018
358,100020
358,100018
358,100021
358,100021
358,100015
358,100012
358,100015
358,100012
358,100017
358,100012
358,100016
358,100018
358,100014
358,100015
358,100018
358,100012
358,100015
358,100015
358,100015
358,100015
358,100018
358,100018
358,100018
358,100015
358,100012
358,100015
358,100016
358,100016
358,100015
358,100009
358,100015
358,100012
358,100012
358,100015
358,100015
358,100009
358,100009
358,100019
358,100019
358,100015
358,100019
358,100016
358,100019
358,100006
358,100016
358,100019
358,100019
358,100007
358,100009
358,100009
358,100016
358,100019
358,100016
358,100013
358,100016
358,100010
358,100013
358,100013
358,100013
358,100013
358,100010
358,100019
358,100016
358,100019
358,100019
358,100019
358,100020
358,100013
358,100016
358,100010
358,100019
358,100019
358,100016
358,100013
358,100017
358,100019
358,100016
358,100020
358,100020
358,100013
358,100013
358,100013
358,100020
358,100017
358,100014
358,100020
358,100014
358,100008
358,100010
358,100017
359,100021
358,100010
358,100020
358,100020
358,100014
358,100023
359,100024
358,100011
359,100018
358,100014
359,100018
358,100014
358,100014
358,100017
359,100021
359,100024
359,100024
358,100014
359,100018
359,100021
359,100015
358,100017
359,100021
359,100021
359,100022
359,100021
359,100018
359,100019
359,100018
359,100015
359,100019
359,100021
359,100021
359,100015
359,100018
359,100016
359,100019
359,100019
359,100018
359,100016
359,100022
359,100018
359,100022
359,100019
359,100013
359,100022
359,100019
359,100016
359,100015
359,100022
359,100016
359,100016
359,100022
359,100019
359,100019
359,100019
359,100013
359,100022
359,100019
359,100019
359,100019
359,100016
359,100016
359,100016
359,100019
359,100016
359,100019
359,100022
359,100013
359,100019
359,100019
359,100019
359,100019
359,100016
359,100019
359,100017
359,100019
359,100016
359,100017
359,100014
359,100013
359,100019
359,100019
359,100023
359,100016
359,100022
359,100022
359,100022
359,100017
359,100026
359,100027
359,100024
359,100022
359,100011
359,100019
359,100020
359,100022
359,100020
359,100024
359,100016
359,100020
359,100017
359,100020
359,100021
359,100017
359,100014
359,100021
359,100018
359,100018
359,100013
359,100017
359,100021
359,100021
359,100018
359,100018
359,100018
359,100018
359,100018
359,100012
359,100015
359,100018
359,100018
359,100025
359,100012
359,100018
359,100015
359,100009
359,100018
359,100018
359,100015
359,100018
359,100022
359,100016
359,100012
359,100015
359,100018
359,100019
359,100022
359,100022
359,100016
359,100015
359,100013
359,100015
359,100025
359,100028
359,100019
359,100019
359,100022
359,100019
359,100022
359,100016
359,100019
359,100016
359,100016
359,100022
359,100022
359,100018
359,100019
359,100019
359,100016
359,100016
359,100016
359,100019
359,100019
359,100022
359,100022
359,100013
359,100016
359,100019
359,100019
359,100019
359,100016
359,100022
359,100019
359,100016
359,100019
359,100019
359,100019
359,100022
359,100022
359,100022
359,100022
359,100022
359,100022
359,100022
359,100022
359,100016
359,100019
359,100020
359,100016
359,100025
359,100019
359,100023
359,100020
359,100016
359,100013
359,100020
359,100020
359,100023
359,100022
359,100020
359,100020
359,100017
359,100021
359,100017
359,100019
359,100027
359,100029
359,100020
359,100023
359,100023
359,100017
359,100020
359,100020
359,100023
359,100021
359,100017
359,100020
359,100021
359,100021
359,100018
359,100018
359,100015
359,100023
359,100020
359,100018
359,100021
359,100020
359,100021
359,100021
359,100018
359,100021
359,100021
359,100020
359,100019
359,100015
359,100025
359,100018
359,100017
359,100018
359,100021
359,100018
359,100025
359,100022
359,100019
359,100024
359,100022
359,100023
359,100025
359,100015
359,100018
359,100025
359,100013
359,100015
359,100016
359,100018
359,100019
359,100022
359,100012
359,100019
359,100013
359,100025
359,100019
359,100022
359,100019
359,100019
359,100015
359,100012
360,100025
359,100019
359,100022
359,100022
359,100019
359,100016
360,100022
359,100019
360,100019
360,100019
360,100022
359,100016
360,100016
360,100022
360,100019
360,100019
360,100019
360,100016
360,100016
360,100016
360,100016
360,100022
360,100016
360,100013
360,100019
360,100022
360,100022
360,100022
360,100022
360,100016
360,100019
360,100016
360,100009
359,100016
360,100019
360,100016
360,100016
360,100019
360,100019
360,100022
360,100019
360,100022
360,100016
360,100019
360,100016
360,100013
360,100025
360,100019
360,100016
360,100016
360,100019
360,100019
360,100013
360,100016
360,100019
360,100019
360,100020
360,100016
360,100019
360,100013
360,100019
360,100022
360,100016
360,100019
360,100019
360,100020
360,100022
360,100019
360,100016
360,100016
360,100013
360,100017
360,100016
360,100019
360,100023
360,100020
360,100010
360,100020
360,100013
360,100016
360,100016
360,100013
360,100017
360,100014
360,100010
360,100013
360,100021
360,100020
360,100014
360,100013
360,100012
360,100018
360,100017
360,100010
360,100011
360,100014
360,100015
360,100018
360,100015
360,100011
360,100017
360,100015
360,100021
360,100015
360,100018
360,100008
360,100025
360,100021
360,100018
360,100014
360,100022
360,100014
360,100018
360,100019
360,100019
360,100019
360,100018
360,100013
360,100011
360,100025
360,100029
360,100022
360,100025
360,100025
360,100022
360,100021
360,100014
360,100016
360,100022
360,100019
360,100018
360,100022
360,100019
360,100019
360,100012
360,100012
360,100019
360,100012
360,100019
360,100019
360,100019
360,100019
360,100016
360,100019
360,100016
360,100013
360,100016
360,100016
360,100006
360,100016
360,100013
360,100016
360,100019
360,100016
360,100013
360,100019
360,100019
360,100009
360,100013
360,100016
360,100013
360,100013
360,100016
360,100019
360,100019
360,100016
360,100022
360,100013
360,100016
360,100016
360,100016
360,100019
360,100019
360,100019
360,100016
360,100016
360,100019
360,100013
360,100022
360,100019
360,100016
360,100010
360,100013
360,100013
360,100010
360,100013
360,100013
360,100016
360,100013
360,100010
360,100013
360,100017
360,100016
360,100010
360,100007
360,100020
360,100014
360,100013
360,100010
360,100014
360,100010
360,100011
360,100014
360,100010
360,100014
360,100010
360,100013
360,100017
360,100024
360,100014
360,100015
360,100011
360,100011
360,100014
360,100018
360,100021
360,100011
360,100015
360,100018
360,100018
360,100014
360,100008
360,100021
360,100011
360,100014
361,100019
360,100008
360,100011
360,100012
360,100018
360,100015
361,100016
360,100018
360,100009
360,100018
360,100015
361,100016
360,100015
360,100015
360,100015
360,100015
361,100016
360,100021
360,100012
360,100015
361,100013
360,100012
361,100013
361,100010
360,100006
360,100015
361,100003
361,100009
360,100012
361,100013
361,100009
360,100009
360,100009
360,100012
360,100006
361,100013
361,100007
361,100009
361,100010
361,100006
361,100016
360,100006
361,100010
361,100006
360,100006
361,100016
361,100017
361,100013
361,100016
361,100013
361,100006
361,100013
361,100022
361,100020
361,100017
361,100017
361,100009
361,100013
361,100020
361,100013
361,100013
361,100013
361,100017
361,100017
361,100014
361,100009
361,100013
361,100011
361,100011
361,100017
361,100009
361,100007
361,100014
361,100009
361,100017
361,100010
361,100011
361,100014
361,100011
361,100011
361,100014
361,100011
361,100011
361,100014
361,100014
361,100014
361,100017
361,100011
361,100023
361,100011
361,100017
361,100017
361,100018
361,100017
361,100017
361,100020
361,100011
361,100014
361,100017
361,100012
361,100017
361,100018
361,100014
361,100018
361,100018
361,100011
361,100021
361,100015
361,100012
361,100018
361,100008
361,100021
361,100015
361,100017
361,100015
361,100012
361,100015
361,100018
361,100018
361,100014
361,100015
361,100019
361,100021
361,100014
361,100027
361,100015
361,100015
361,100012
361,100021
361,100018
361,100018
361,100013
361,100021
361,100018
361,100015
361,100019
361,100015
361,100018
361,100013
361,100013
361,100018
361,100018
361,100023
361,100013
361,100016
361,100015
361,100013
361,100019
361,100025
361,100013
361,100016
361,100025
361,100019
361,100015
361,100018
361,100019
361,100016
361,100013
361,100012
361,100019
361,100019
361,100013
361,100023
361,100019
361,100019
361,100022
361,100022
361,100022
361,100019
361,100020
361,100017
361,100019
361,100022
361,100013
361,100020
361,100017
361,100023
361,100022
361,100016
361,100020
361,100019
361,100017
361,100020
361,100014
361,100014
361,100017
361,100017
361,100013
361,100013
361,100017
361,100014
361,100017
361,100017
361,100020
361,100013
361,100017
361,100014
361,100014
361,100017
361,100014
361,100014
361,100011
361,100017
361,100013
361,100014
361,100014
361,100017
361,100014
361,100020
361,100017
361,100017
361,100017
361,100024
361,100020
361,100020
361,100014
361,100011
361,100017
361,100014
361,100015
361,100011
361,100014
361,100015
361,100015
361,100017
361,100017
361,100017
361,100015
361,100016
361,100022
361,100011
361,100018
361,100019
361,100006
361,100019
361,100012
361,100013
361,100014
361,100008
361,100016
361,100009
361,100013
361,100009
361,100006
361,100011
361,100012
361,100016
361,100014
361,100012
361,100016
361,100008
361,100016
361,100016
361,100017
361,100016
361,100019
361,100016
361,100016
361,100016
361,100016
361,100019
361,100019
361,100016
361,100003
361,100008
361,100016
361,100013
361,100013
361,100019
361,100016
361,100016
361,100016
362,100016
361,100016
361,100013
362,100022
361,100016
361,100019
361,100013
361,100019
361,100016
361,100019
361,100016
361,100016
361,100010
361,100016
361,100013
362,100016
362,100022
361,100016
362,100019
362,100025
361,100016
361,100016
361,100016
361,100016
361,100010
362,100013
361,100016
362,100019
362,100016
362,100016
362,100022
362,100020
362,100019
362,100019
362,100016
362,100019
361,100013
362,100019
362,100019
362,100013
362,100020
362,100016
362,100020
362,100020
361,100010
362,100016
362,100010
362,100017
362,100020
362,100011
362,100016
362,100013
362,100017
362,100017
362,100016
362,100020
362,100017
362,100023
362,100020
362,100016
362,100017
362,100017
362,100020
362,100017
362,100014
362,100020
362,100017
362,100021
362,100020
362,100014
362,100007
362,100014
362,100022
362,100021
362,100020
362,100014
362,100014
362,100014
362,100017
362,100014
362,100021
362,100007
362,100022
362,100014
362,100014
362,100014
362,100014
362,100014
362,100021
362,100008
362,100022
362,100023
362,100019
362,100021
362,100015
362,100011
362,100019
362,100014
362,100022
362,100019
362,100016
362,100016
362,100012
362,100011
362,100011
362,100019
362,100016
362,100013
362,100012
362,100013
362,100010
362,100016
362,100016
362,100015
362,100013
362,100016
362,100016
362,100019
362,100019
362,100013
362,100022
362,100015
362,100019
362,100016
362,100016
362,100013
362,100016
362,100019
362,100016
362,100016
362,100019
362,100019
362,100013
362,100019
362,100019
362,100010
362,100019
362,100013
362,100013
362,100013
362,100016
362,100013
362,100016
362,100022
362,100019
362,100013
362,100013
362,100019
362,100016
362,100016
362,100019
362,100010
362,100013
362,100013
362,100010
362,100016
362,100013
362,100016
362,100016
362,100016
362,100013
362,100016
362,100010
362,100019
362,100019
362,100016
362,100016
362,100013
362,100013
362,100013
362,100013
362,100016
362,100010
362,100016
362,100013
362,100013
362,100016
362,100019
362,100016
362,100013
362,100013
362,100016
362,100016
362,100013
362,100019
362,100013
362,100010
362,100013
362,100013
362,100010
362,100013
362,100013
362,100013
362,100019
362,100016
362,100019
362,100010
362,100013
362,100013
362,100022
362,100019
362,100013
362,100022
362,100013
362,100013
362,100013
362,100019
362,100016
362,100023
362,100020
362,100013
362,100016
362,100016
362,100016
362,100016
362,100016
362,100019
362,100024
362,100016
362,100023
362,100026
362,100023
362,100023
362,100026
362,100013
362,100013
362,100017
362,100016
362,100026
362,100010
362,100020
362,100020
362,100017
362,100017
362,100014
362,100018
362,100014
362,100017
362,100020
362,100021
362,100017
362,100023
362,100020
362,100020
362,100021
362,100020
362,100014
362,100018
362,100021
362,100018
362,100017
363,100029
362,100023
362,100015
362,100021
362,100017
362,100017
362,100021
362,100018
362,100015
362,100018
362,100020
362,100018
362,100020
362,100021
362,100021
362,100018
362,100021
362,100021
362,100015
362,100015
362,100009
362,100015
362,100015
362,100015
362,100022
362,100018
362,100018
362,100012
362,100019
362,100012
362,100015
362,100021
362,100018
362,100015
362,100012
363,100019
362,100015
362,100017
362,100021
363,100019
362,100019
362,100018
362,100009
363,100022
363,100022
362,100016
363,100022
362,100018
363,100022
362,100022
362,100013
363,100019
363,100022
362,100016
362,100006
363,100016
363,100022
362,100013
362,100013
363,100016
362,100016
362,100016
362,100012
363,100019
363,100023
362,100016
362,100013
362,100013
363,100020
363,100016
363,100016
363,100019
363,100022
363,100019
363,100019
362,100016
363,100019
363,100013
363,100022
363,100026
363,100026
363,100019
363,100026
363,100026
362,100016
363,100019
363,100019
363,100022
363,100017
363,100020
363,100019
363,100017
363,100013
363,100023
363,100016
363,100020
363,100020
363,100022
363,100023
363,100026
363,100026
363,100020
363,100020
362,100010
363,100022
363,100017
363,100017
363,100016
363,100017
363,100020
363,100017
363,100017
363,100020
363,100020
363,100020
363,100020
363,100014
363,100020
363,100020
363,100020
363,100017
363,100014
363,100017
363,100020
363,100017
363,100014
363,100017
363,100020
363,100014
363,100014
363,100014
363,100020
363,100017
363,100017
363,100020
363,100014
363,100017
363,100024
363,100017
363,100020
363,100014
363,100020
363,100017
363,100014
363,100014
363,100014
363,100024
363,100024
363,100014
363,100017
363,100021
363,100017
363,100014
363,100015
363,100021
363,100012
363,100014
363,100013
363,100011
363,100016
363,100016
363,100014
363,100008
363,100017
363,100017
363,100021
363,100019
363,100015
363,100022
363,100019
363,100019
363,100019
363,100012
363,100019
363,100011
363,100019
363,100019
363,100019
363,100016
363,100019
363,100013
363,100019
363,100016
363,100016
363,100018
363,100019
363,100016
363,100013
363,100013
363,100013
363,100010
363,100013
363,100016
363,100013
363,100013
363,100016
363,100022
363,100016
363,100019
363,100016
363,100016
363,100016
363,100019
363,100016
363,100016
363,100016
363,100012
363,100016
363,100013
363,100013
363,100016
363,100022
363,100016
363,100019
363,100019
363,100022
363,100025
363,100019
363,100016
363,100019
363,100019
363,100019
363,100019
363,100019
363,100022
363,100019
363,100022
363,100016
363,100019
363,100020
363,100016
363,100019
363,100013
363,100020
363,100016
363,100016
363,100016
363,100013
363,100013
363,100017
363,100020
363,100029
363,100022
363,100020
363,100023
363,100026
363,100020
363,100016
363,100023
363,100023
363,100016
363,100016
363,100019
363,100020
363,100023
363,100020
363,100017
363,100017
363,100023
363,100020
363,100024
363,100017
363,100020
363,100017
363,100017
363,100017
363,100021
363,100013
363,100023
363,100018
363,100020
363,100021
363,100023
363,100017
363,100020
363,100020
363,100014
363,100017
363,100015
363,100018
363,100017
363,100021
363,100011
363,100015
363,100017
363,100018
363,100021
363,100009
363,100014
363,100016
363,100015
363,100018
363,100021
363,100019
363,100021
363,100018
363,100021
363,100017
363,100025
363,100012
363,100006
363,100011
363,100021
363,100015
363,100012
363,100017
363,100019
363,100015
363,100018
363,100012
363,100022
363,100013
363,100012
363,100019
363,100018
363,100012
363,100017
363,100015
363,100015
363,100018
363,100019
363,100024
363,100019
363,100022
363,100016
363,100016
363,100019
363,100022
363,100018
363,100018
363,100015
363,100013
363,100016
363,100019
363,100019
363,100016
363,100022
363,100019
363,100013
363,100018
363,100013
363,100013
363,100016
363,100018
363,100019
363,100013
363,100010
363,100013
363,100016
363,100010
363,100016
363,100019
363,100013
363,100013
363,100016
363,100016
363,100019
363,100019
363,100016
363,100016
364,100020
363,100016
363,100016
363,100019
363,100019
363,100013
363,100016
363,100019
363,100013
363,100019
364,100026
363,100013
363,100019
364,100023
364,100026
363,100010
363,100022
363,100019
364,100020
364,100023
363,100016
363,100010
363,100013
364,100020
364,100023
364,100023
363,100016
363,100013
363,100016
363,100016
363,100019
364,100023
364,100023
363,100016
364,100017
363,100013
363,100016
363,100022
363,100016
364,100020
364,100017
364,100017
364,100023
364,100023
364,100023
364,100020
364,100023
363,100016
363,100013
363,100013
363,100016
364,100018
363,100013
363,100010
364,100017
363,100016
364,100020
364,100020
364,100020
363,100016
363,100016
364,100015
363,100013
364,100020
364,100021
363,100016
364,100023
364,100021
364,100017
364,100018
364,100018
364,100014
364,100015
364,100017
364,100018
364,100018
364,100022
364,100017
364,100014
364,100017
364,100018
364,100018
364,100012
364,100015
364,100011
364,100014
364,100012
364,100016
364,100011
364,100014
364,100018
364,100012
364,100014
364,100018
364,100015
364,100014
364,100018
364,100013
364,100009
364,100012
364,100016
364,100012
364,100015
364,100012
364,100018
364,100015
364,100012
364,100013
364,100015
364,100010
364,100013
364,100012
364,100016
364,100012
364,100016
364,100012
364,100012
364,100010
364,100012
364,100015
364,100012
364,100006
364,100016
364,100009
364,100013
364,100015
364,100012
364,100018
364,100016
364,100013
364,100013
364,100009
364,100013
364,100016
364,100016
364,100013
364,100022
364,100016
364,100016
364,100009
364,100016
364,100019
364,100016
364,100019
364,100019
364,100019
364,100019
364,100019
364,100013
364,100022
364,100022
364,100019
364,100013
364,100013
364,100019
364,100016
364,100019
364,100019
364,100016
364,100019
364,100016
364,100022
364,100013
364,100022
364,100022
364,100019
364,100022
364,100013
364,100022
364,100019
364,100013
364,100013
364,100016
364,100019
364,100016
364,100020
364,100016
364,100016
364,100010
364,100016
364,100016
364,100019
364,100013
364,100016
364,100013
364,100013
364,100016
364,100013
364,100016
364,100016
364,100019
364,100020
364,100023
364,100013
364,100017
364,100013
364,100016
364,100010
364,100017
364,100016
364,100013
364,100020
364,100016
364,100016
364,100019
364,100017
364,100023
364,100023
364,100017
364,100020
364,100017
364,100020
364,100016
364,100023
364,100020
364,100010
364,100013
364,100017
364,100020
364,100017
364,100023
364,100016
364,100014
364,100008
364,100020
364,100013
364,100023
364,100020
364,100011
364,100023
364,100017
364,100014
364,100017
364,100017
364,100014
364,100017
364,100017
364,100017
364,100020
364,100021
364,100013
364,100021
364,100017
364,100014
364,100018
364,100017
364,100017
364,100014
364,100011
364,100014
364,100020
364,100017
364,100014
364,100014
364,100014
364,100014
364,100017
364,100018
364,100017
364,100017
364,100017
364,100018
364,100014
364,100022
364,100021
364,100025
364,100019
364,100018
364,100011
364,100011
364,100008
364,100008
364,100011
364,100015
364,100019
364,100014
364,100022
364,100021
364,100014
364,100016
364,100016
364,100013
364,100019
364,100011
364,100011
364,100019
364,100016
364,100021
364,100022
364,100016
364,100016
364,100019
364,100019
364,100019
364,100019
364,100016
364,100016
364,100018
364,100013
364,100013
364,100016
364,100016
364,100016
364,100016
364,100019
364,100019
364,100019
364,100016
364,100016
364,100013
364,100019
364,100010
364,100019
364,100013
364,100016
364,100016
364,100016
364,100006
364,100013
364,100016
364,100010
364,100016
364,100010
364,100006
364,100013
364,100013
364,100013
364,100010
364,100016
364,100010
364,100016
364,100016
364,100019
364,100016
364,100013
364,100013
364,100016
364,100010
364,100013
364,100014
364,100013
364,100019
364,100010
364,100013
364,100013
364,100010
364,100013
364,100013
364,100017
364,100019
364,100016
364,100013
364,100010
364,100020
364,100010
364,100010
364,100017
364,100014
364,100014
364,100011
364,100014
364,100017
365,100022
364,100013
364,100017
364,100017
365,100013
364,100014
364,100010
364,100014
364,100014
364,100011
364,100010
365,100010
365,100010
364,100014
364,100017
364,100014
365,100016
364,100010
365,100016
364,100017
364,100017
365,100016
364,100011
365,100013
365,100010
364,100008
365,100013
364,100017
364,100017
365,100013
365,100013
364,100014
364,100011
365,100013
365,100014
365,100019
364,100014
365,100020
364,100014
365,100013
365,100013
365,100010
364,100017
364,100008
365,100010
365,100013
365,100016
365,100007
365,100010
365,100013
365,100010
365,100016
365,100010
365,100018
365,100014
365,100014
365,100021
365,100016
365,100016
365,100027
365,100013
365,100016
365,100019
365,100024
364,100014
365,100021
365,100014
365,100021
365,100018
365,100015
365,100018
365,100011
365,100011
365,100015
365,100013
365,100010
365,100007
365,100007
365,100024
365,100007
365,100021
365,100014
365,100018
365,100011
365,100018
365,100018
365,100018
365,100018
365,100004
365,100014
365,100011
365,100016
365,100016
365,100001
365,100015
365,100015
365,100018
365,100015
365,100015
365,100015
365,100012
365,100018
365,100008
365,100019
365,100018
365,100019
365,100016
365,100015
365,100019
365,100019
365,100015
365,100019
365,100012
365,100015
365,100015
365,100015
365,100015
365,100018
365,100018
365,100019
365,100016
365,100022
365,100019
365,100022
365,100022
365,100021
365,100018
365,100015
365,100016
365,100016
365,100015
365,100019
365,100019
365,100013
365,100015
365,100019
365,100012
365,100012
365,100016
365,100013
365,100016
365,100013
365,100019
365,100016
365,100019
365,100016
365,100016
365,100016
365,100016
365,100013
365,100022
365,100013
365,100013
365,100013
365,100016
365,100019
365,100016
365,100010
365,100019
365,100013
365,100013
365,100013
365,100019
365,100016
365,100013
365,100013
365,100006
365,100016
365,100006
365,100013
365,100010
365,100010
365,100010
365,100010
365,100010
365,100013
365,100010
365,100013
365,100016
365,100010
365,100013
365,100013
365,100010
365,100016
365,100019
365,100013
365,100013
365,100016
365,100020
365,100023
365,100022
365,100016
365,100020
365,100016
365,100016
365,100010
365,100006
365,100020
365,100016
365,100023
365,100016
365,100017
365,100013
365,100013
365,100016
365,100020
365,100017
365,100020
365,100014
365,100017
365,100020
365,100020
365,100017
365,100016
365,100017
365,100020
365,100014
365,100020
365,100016
365,100020
365,100020
365,100020
365,100017
365,100017
365,100017
365,100014
365,100014
365,100023
365,100014
365,100013
365,100017
